,vmId,starttime,endtime,core,memory,ssd,nic
2638,627,-111.21822916669771,61.960361377336085,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2639,627,-111.21822916669771,61.960361377336085,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2640,627,-111.21822916669771,61.960361377336085,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2641,628,-111.21822916669771,61.96036138897762,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2642,628,-111.21822916669771,61.96036138897762,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2643,628,-111.21822916669771,61.96036138897762,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2644,628,-111.21822916669771,61.96036138897762,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2645,629,-111.21822916669771,61.96036138897762,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2646,629,-111.21822916669771,61.96036138897762,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2647,629,-111.21822916669771,61.96036138897762,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2648,629,-111.21822916669771,61.96036138897762,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2649,630,-111.21822916669771,61.96036140061915,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2650,630,-111.21822916669771,61.96036140061915,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2651,630,-111.21822916669771,61.96036140061915,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2652,630,-111.21822916669771,61.96036140061915,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2653,631,-111.21822916669771,61.96036141226068,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2654,631,-111.21822916669771,61.96036141226068,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2655,631,-111.21822916669771,61.96036141226068,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2656,631,-111.21822916669771,61.96036141226068,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2657,632,-111.21822916669771,61.96036142343655,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2658,632,-111.21822916669771,61.96036142343655,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2659,632,-111.21822916669771,61.96036142343655,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2660,632,-111.21822916669771,61.96036142343655,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2661,633,-111.21822916669771,61.960361435078084,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2662,633,-111.21822916669771,61.960361435078084,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2663,633,-111.21822916669771,61.960361435078084,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2664,633,-111.21822916669771,61.960361435078084,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2665,634,-110.70839120354503,,0.009615384615384616,0.0071111111111111115,0.009161846940405815,0.025
2666,634,-110.70839120354503,,0.019230769230769232,0.006944444444444444,0.009722222222222222,0.02
2667,634,-110.70839120354503,,0.019230769230769232,0.010416666666666666,0.009722222222222222,0.02
2668,634,-110.70839120354503,,0.020833333333333332,0.020833333333333332,0.015655577299412915,0.025
2669,635,-110.25740740727633,12.584179467521608,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2670,635,-110.25740740727633,12.584179467521608,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2671,635,-110.25740740727633,12.584179467521608,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2672,635,-110.25740740727633,12.584179467521608,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2673,636,-110.03450231486931,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2674,636,-110.03450231486931,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
